,id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h,l,call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
778,b,13,4,5,6,0,0,0,1,326,6,1,0,1,0,Lakisha,f,b,0.0,1.0,0.0,c,a,563.0,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,1.0,,colp,1.0,,,,,,0.0020480758976191282,0.8693543076515198,10.455790519714355,0.20680177211761475,0.10057130455970764,9.564723014831543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
779,b,13,4,4,8,0,0,0,0,316,6,1,1,1,0,Meredith,f,w,1.0,0.0,0.0,c,a,563.0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,1.0,,colp,1.0,,,,,,0.0020480758976191282,0.8693543076515198,10.455790519714355,0.20680177211761475,0.10057130455970764,9.564723014831543,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
780,b,13,4,4,6,0,0,0,1,27,1,0,0,1,0,Latonya,f,b,0.0,1.0,0.0,c,a,564.0,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,1.0,,,0.0,,,,,0.0,0.009895922616124153,0.9563555717468262,11.210184097290039,0.05589490011334419,0.4191776216030121,10.71241569519043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
781,b,13,4,3,6,0,0,0,1,17,1,0,0,1,0,Laurie,f,w,0.0,1.0,0.0,c,a,564.0,0.9885199069976807,0.008148465305566788,10.11257266998291,0.19383713603019714,0.14505338668823242,9.372459411621094,1.0,,,0.0,,,,,0.0,0.009895922616124153,0.9563555717468262,11.210184097290039,0.05589490011334419,0.4191776216030121,10.71241569519043,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
782,b,13,4,5,3,0,0,1,1,34,1,0,1,1,1,Aisha,f,b,1.0,0.0,0.0,c,a,565.0,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
783,b,13,3,3,5,0,1,1,0,316,6,1,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,565.0,0.2172490358352661,0.49577343463897705,9.965052604675293,0.1972654014825821,0.2234298139810562,9.422948837280273,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
784,b,13,2,1,4,0,0,0,1,233,6,0,0,1,0,Carrie,f,w,0.0,1.0,0.0,c,a,565.0,0.3453595042228699,0.6115502119064331,10.512899398803711,0.14609892666339874,0.4462009072303772,10.184900283813477,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
785,b,13,4,5,6,0,0,0,1,326,6,1,0,1,0,Tanisha,f,b,0.0,1.0,0.0,c,a,565.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
786,b,13,4,3,8,0,1,0,0,337,6,1,1,1,1,Anne,f,w,1.0,0.0,0.0,c,a,566.0,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,1.0,3,,0.0,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
787,b,13,4,3,9,0,0,0,1,229,6,1,0,0,1,Latoya,f,b,0.0,1.0,0.0,c,a,566.0,0.01451699249446392,0.9736754298210144,10.565582275390625,0.11620283871889114,0.15647578239440918,9.718663215637207,1.0,3,,0.0,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
788,b,13,4,4,7,0,0,0,1,185,1,1,0,0,1,Laurie,f,w,0.0,1.0,0.0,c,a,566.0,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,1.0,3,,0.0,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
789,b,13,4,3,5,0,1,0,0,379,6,0,1,1,1,Tamika,f,b,1.0,0.0,0.0,c,a,566.0,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,1.0,3,,0.0,,,,,1.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
790,b,13,4,4,9,0,1,0,1,195,1,0,1,1,1,Carrie,f,w,1.0,0.0,0.0,c,a,567.0,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
791,b,13,4,4,7,0,0,0,1,34,1,1,1,1,1,Lakisha,f,b,1.0,0.0,0.0,c,a,567.0,0.9487666487693787,0.0330410972237587,10.29576587677002,0.18481998145580292,0.10012099891901016,9.191259384155273,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
792,b,13,4,4,15,0,0,0,1,229,6,1,0,1,1,Latonya,f,b,0.0,1.0,0.0,c,a,567.0,0.2707330584526062,0.5491560101509094,10.061985969543457,0.14872358739376068,0.24232754111289978,9.438431739807129,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
793,b,13,4,4,6,0,0,0,1,313,5,1,0,1,1,Sarah,f,w,0.0,1.0,0.0,c,a,567.0,0.8321388959884644,0.1387261003255844,9.692643165588379,0.21779243648052216,0.1583670973777771,9.240675926208496,1.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
794,b,13,4,4,5,0,0,0,0,25,1,1,1,1,1,Ebony,f,b,1.0,0.0,0.0,c,a,568.0,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1.0,some,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
795,b,13,4,3,9,0,1,0,0,34,1,1,1,1,0,Kristen,f,w,1.0,0.0,0.0,c,a,568.0,0.002795683452859521,0.952140212059021,10.453600883483887,0.23644527792930603,0.12498008459806442,9.621058464050293,1.0,,,1.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
796,b,13,4,2,3,0,0,0,0,389,6,1,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,569.0,0.04527488350868225,0.8981764316558838,10.795178413391113,0.03081207349896431,0.5900107622146606,11.078660011291504,1.0,2,colp,0.0,,,,,,0.04527488350868225,0.8981764316558838,10.795178413391113,0.03081207349896431,0.5900107622146606,11.078660011291504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
797,b,13,4,6,4,0,0,0,0,25,1,1,1,1,1,Emily,f,w,1.0,0.0,0.0,c,a,569.0,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1.0,2,colp,0.0,,,,,,0.04527488350868225,0.8981764316558838,10.795178413391113,0.03081207349896431,0.5900107622146606,11.078660011291504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
798,b,13,4,4,5,0,1,0,0,316,6,1,1,1,0,Kenya,f,b,1.0,0.0,0.0,c,a,569.0,0.028457140550017357,0.6353185772895813,10.188929557800293,0.2001969963312149,0.17214827239513397,9.337942123413086,1.0,2,colp,0.0,,,,,,0.04527488350868225,0.8981764316558838,10.795178413391113,0.03081207349896431,0.5900107622146606,11.078660011291504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
799,b,13,4,4,4,0,0,0,1,27,1,0,0,1,0,Latoya,f,b,0.0,1.0,0.0,c,a,569.0,0.102952741086483,0.7295252084732056,10.29255199432373,0.23027867078781128,0.08709705621004105,9.38454532623291,1.0,2,colp,0.0,,,,,,0.04527488350868225,0.8981764316558838,10.795178413391113,0.03081207349896431,0.5900107622146606,11.078660011291504,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
800,b,13,4,4,12,0,1,0,0,13,1,1,1,1,0,Allison,f,w,1.0,0.0,0.0,c,a,570.0,0.512182354927063,0.29889920353889465,9.662879943847656,0.25743797421455383,0.03578464686870575,8.733271598815918,1.0,,,0.0,,,,,0.0,0.005166505929082632,0.9632722735404968,11.289144515991211,0.03375628963112831,0.3765392303466797,10.555343627929688,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
801,b,13,4,2,7,0,0,0,0,13,1,1,0,1,0,Emily,f,w,0.0,1.0,0.0,c,a,570.0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,1.0,,,0.0,,,,,0.0,0.005166505929082632,0.9632722735404968,11.289144515991211,0.03375628963112831,0.3765392303466797,10.555343627929688,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
802,b,13,4,4,9,0,1,0,0,34,1,1,1,1,0,Tamika,f,b,1.0,0.0,0.0,c,a,570.0,,,,,,,1.0,,,0.0,,,,,0.0,0.005166505929082632,0.9632722735404968,11.289144515991211,0.03375628963112831,0.3765392303466797,10.555343627929688,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
803,b,13,4,2,15,0,0,0,0,21,1,1,0,1,0,Tanisha,f,b,0.0,1.0,0.0,c,a,570.0,0.07814225554466248,0.887922465801239,10.571240425109863,0.15390987694263458,0.11646785587072372,9.610658645629883,1.0,,,0.0,,,,,0.0,0.005166505929082632,0.9632722735404968,11.289144515991211,0.03375628963112831,0.3765392303466797,10.555343627929688,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
804,b,13,4,4,10,0,0,0,0,389,6,0,1,1,0,Aisha,f,b,0.0,1.0,0.0,c,a,571.0,0.9770772457122803,0.014099708758294582,10.03205680847168,0.23124893009662628,0.05475415289402008,8.87933349609375,1.0,10,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
805,b,13,4,2,11,0,0,0,0,389,6,1,0,1,0,Allison,f,w,0.0,1.0,0.0,c,a,571.0,,,,,,,1.0,10,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
806,b,13,4,5,10,0,1,0,1,13,1,1,1,1,0,Carrie,f,w,1.0,0.0,1.0,c,a,571.0,0.05135418102145195,0.8910931348800659,10.631060600280762,0.07443085312843323,0.5424734950065613,10.56004810333252,1.0,10,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
807,b,13,4,4,10,0,1,0,0,34,1,1,1,1,0,Latoya,f,b,1.0,0.0,0.0,c,a,571.0,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1.0,10,,0.0,,,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
808,b,13,3,3,5,0,1,0,0,379,6,1,1,1,0,Ebony,f,b,1.0,0.0,0.0,c,a,572.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,3,,0.0,5.800000190734863,56.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
809,b,13,3,3,16,0,0,0,0,313,5,1,1,1,0,Jill,f,w,1.0,0.0,0.0,c,a,572.0,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,0.0,3,,0.0,5.800000190734863,56.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
810,b,13,3,4,6,0,0,0,0,185,1,1,0,1,0,Kristen,f,w,0.0,1.0,0.0,c,a,572.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,3,,0.0,5.800000190734863,56.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
811,b,13,2,3,3,0,1,0,1,387,6,1,0,1,0,Latoya,f,b,0.0,1.0,0.0,c,a,572.0,0.5308703184127808,0.2944415211677551,10.244058609008789,0.2161736637353897,0.09434805810451508,9.266626358032227,0.0,3,,0.0,5.800000190734863,56.0,,,0.0,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Private
812,b,13,4,4,6,0,0,0,1,313,5,1,0,1,0,Anne,f,w,0.0,1.0,0.0,c,a,573.0,0.45430296659469604,0.27144917845726013,9.895606994628906,0.24814151227474213,0.15117193758487701,9.291090965270996,1.0,,,0.0,,,,,0.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
813,b,13,3,3,3,0,1,1,0,316,6,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,573.0,0.9545973539352417,0.04280354455113411,10.276773452758789,0.19744440913200378,0.1093795895576477,9.304468154907227,0.0,,,0.0,,,,,0.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
814,b,13,4,4,5,0,1,0,0,13,1,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,c,a,573.0,0.10974837094545364,0.5074464082717896,9.869257926940918,0.2993382513523102,0.09411431849002838,9.028338432312012,1.0,,,0.0,,,,,0.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
815,b,13,4,3,4,0,0,0,1,313,5,0,0,1,0,Kenya,f,b,0.0,1.0,0.0,c,a,573.0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,1.0,,,0.0,,,,,0.0,0.33616510033607483,0.6373696327209473,10.431907653808594,0.10884786397218704,0.40657591819763184,10.412140846252441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
816,b,13,4,3,12,0,0,0,1,313,5,0,0,1,1,Carrie,f,w,0.0,1.0,0.0,c,a,574.0,0.9885199069976807,0.008148465305566788,10.11257266998291,0.19383713603019714,0.14505338668823242,9.372459411621094,1.0,,,1.0,82.9000015258789,344.0,,,0.0,0.283488392829895,0.7014581561088562,10.091418266296387,0.18414108455181122,0.11012359708547592,9.350971221923828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
817,b,13,4,4,16,0,0,0,0,313,5,1,0,1,0,Ebony,f,b,0.0,1.0,0.0,c,a,574.0,0.1166238933801651,0.7283392548561096,10.287047386169434,0.13984276354312897,0.36563608050346375,9.933725357055664,1.0,,,1.0,82.9000015258789,344.0,,,0.0,0.283488392829895,0.7014581561088562,10.091418266296387,0.18414108455181122,0.11012359708547592,9.350971221923828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
818,b,13,3,4,21,0,1,0,1,313,5,0,1,1,1,Meredith,f,w,1.0,0.0,0.0,c,a,574.0,0.2707330584526062,0.5491560101509094,10.061985969543457,0.14872358739376068,0.24232754111289978,9.438431739807129,0.0,,,1.0,82.9000015258789,344.0,,,0.0,0.283488392829895,0.7014581561088562,10.091418266296387,0.18414108455181122,0.11012359708547592,9.350971221923828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
819,b,13,3,3,16,0,0,0,0,313,5,1,1,1,0,Tamika,f,b,1.0,0.0,0.0,c,a,574.0,0.102952741086483,0.7295252084732056,10.29255199432373,0.23027867078781128,0.08709705621004105,9.38454532623291,0.0,,,1.0,82.9000015258789,344.0,,,0.0,0.283488392829895,0.7014581561088562,10.091418266296387,0.18414108455181122,0.11012359708547592,9.350971221923828,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nonprofit
820,b,13,3,3,16,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1.0,0.0,1.0,c,a,575.0,0.18146951496601105,0.5718327760696411,10.21782398223877,0.2580026686191559,0.07340852171182632,9.19156551361084,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
821,b,13,2,3,3,0,1,0,1,387,6,1,0,1,0,Laurie,f,w,0.0,1.0,0.0,c,a,575.0,0.049821846187114716,0.8476442694664001,10.377171516418457,0.09828268736600876,0.4448947012424469,10.201998710632324,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
822,b,13,3,4,6,0,0,0,0,185,1,1,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,575.0,0.9714688062667847,0.024071501567959785,9.929739952087402,0.1700175404548645,0.14969293773174286,9.321792602539062,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
823,b,13,3,3,5,0,1,0,0,379,6,1,1,1,0,Tanisha,f,b,1.0,0.0,0.0,c,a,575.0,0.9487666487693787,0.0330410972237587,10.29576587677002,0.18481998145580292,0.10012099891901016,9.191259384155273,0.0,,,0.0,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
824,b,13,2,3,3,0,1,0,1,387,6,1,0,1,0,Carrie,f,w,0.0,1.0,0.0,c,a,576.0,0.9452906847000122,0.048330310732126236,9.892426490783691,0.25186488032341003,0.05598159506917,8.934060096740723,0.0,some,,0.0,,,,,0.0,0.02521846629679203,0.9183192849159241,10.77931022644043,0.04297513887286186,0.3519013524055481,10.068069458007812,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
825,b,13,4,4,5,0,1,0,0,13,1,1,1,1,0,Emily,f,w,1.0,0.0,0.0,c,a,576.0,0.9894956350326538,0.004863125272095203,9.474318504333496,0.25740963220596313,0.04815378040075302,8.69767951965332,1.0,some,,0.0,,,,,0.0,0.02521846629679203,0.9183192849159241,10.77931022644043,0.04297513887286186,0.3519013524055481,10.068069458007812,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
826,b,13,3,3,5,0,1,0,0,379,6,1,1,1,0,Keisha,f,b,1.0,0.0,0.0,c,a,576.0,0.052359964698553085,0.7863585352897644,10.435556411743164,0.13011211156845093,0.2843148410320282,9.743377685546875,0.0,some,,0.0,,,,,0.0,0.02521846629679203,0.9183192849159241,10.77931022644043,0.04297513887286186,0.3519013524055481,10.068069458007812,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
827,b,13,3,4,6,0,0,0,0,185,1,1,0,1,0,Tamika,f,b,0.0,1.0,0.0,c,a,576.0,0.19882352650165558,0.5691676139831543,10.068281173706055,0.1397114247083664,0.2880133092403412,9.64749813079834,0.0,some,,0.0,,,,,0.0,0.02521846629679203,0.9183192849159241,10.77931022644043,0.04297513887286186,0.3519013524055481,10.068069458007812,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Private
828,293,13,4,3,7,0,0,0,1,274,4,0,0,0,0,Allison,f,w,0.0,1.0,0.0,b,s,135.0,0.022391991689801216,0.22154900431632996,9.614337921142578,0.3561643958091736,0.1875658631324768,9.520981788635254,1.0,some,somcol,1.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
829,233,13,4,4,2,0,1,1,0,267,4,1,1,1,0,Brad,m,w,1.0,0.0,0.0,b,s,81.0,0.009224332869052887,0.9659145474433899,10.144078254699707,0.17773129045963287,0.1453946977853775,9.593764305114746,1.0,2,,0.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
830,378,13,4,4,2,0,1,1,0,267,4,1,1,1,0,Brad,m,w,1.0,0.0,0.0,b,s,212.0,0.0547352209687233,0.8104726076126099,9.841984748840332,0.015655577182769775,0.2242186963558197,9.321345329284668,1.0,,colp,1.0,37.5,200.0,37.5,200.0,0.0,0.02107374370098114,0.9472429752349854,10.149213790893555,0.049879372119903564,0.1789960116147995,9.314339637756348,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
831,317,13,4,3,7,0,0,0,1,274,4,0,0,0,0,Brendan,m,w,0.0,1.0,0.0,b,s,155.0,0.09028610587120056,0.7915024757385254,10.597808837890625,0.080463707447052,0.5225287079811096,10.567103385925293,1.0,some,,1.0,,,,,0.0,0.030258676037192345,0.9399048686027527,10.336405754089355,0.18872970342636108,0.12024657428264618,9.563037872314453,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
832,266,13,4,4,6,0,0,0,0,285,4,1,0,1,0,Brett,m,w,0.0,1.0,0.0,b,s,110.0,0.018669743090867996,0.8738046884536743,10.039983749389648,0.2748854160308838,0.09255942702293396,9.381094932556152,1.0,some,,0.0,24.299999237060547,155.0,24.299999237060547,155.0,0.0,0.015836792066693306,0.9626556038856506,11.306036949157715,0.08948824554681778,0.38803595304489136,10.977141380310059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
833,293,13,4,4,2,0,1,1,0,267,4,1,1,1,0,Brett,m,w,1.0,0.0,0.0,b,s,135.0,0.8991330862045288,0.03651202842593193,9.999252319335938,0.2246563583612442,0.08614495396614075,9.220488548278809,1.0,some,somcol,1.0,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
834,266,13,4,6,8,0,1,0,0,21,1,1,1,1,0,Carrie,f,w,1.0,0.0,0.0,b,s,110.0,0.8991330862045288,0.03651202842593193,9.999252319335938,0.2246563583612442,0.08614495396614075,9.220488548278809,1.0,some,,0.0,24.299999237060547,155.0,24.299999237060547,155.0,0.0,0.015836792066693306,0.9626556038856506,11.306036949157715,0.08948824554681778,0.38803595304489136,10.977141380310059,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Private
